web-scraper-order,web-scraper-start-url,url_title,url_title-href,topic,date,author
"1717595455-62","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Rundfunkgebühren und Steuergeld für das fragwürdige ARD/ZDF-Funk-Format „Datteltäter“","https://www.tichyseinblick.de/feuilleton/medien/ard-zdf-funk-datteltaeter-gez-steuergeld/","Antisemitische Schieflage","7. März 2024","Charlotte Kirchhof"
"1717595455-63","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Wider besseres Wissen: Deutschland bleibt auf Trans-Kurs","https://www.tichyseinblick.de/meinungen/trans-kurs-deutschland-wider-besseres-wissen/","Unverantwortlich","3. März 2024","Anna Diouf"
"1717595455-64","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Bei Maischberger: Zwei Interviews – aber wozu?","https://www.tichyseinblick.de/feuilleton/medien/maischberger-klitschko-buschmann-ukraine/","Klitschko und Buschmann","28. Februar 2024","Maximilian Tichy"
"1717595455-65","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","UK: 74 Prozent der Trans-Häftlinge wegen Gewalt- oder Sexualdelikten inhaftiert","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/uk-74-prozent-der-trans-haeftlinge-wegen-gewalt-oder-sexualdelikten-inhaftiert/","Selbstbestimmungsgesetz im Praxistest","27. Februar 2024","Matthias Nikolaidis"
"1717595455-66","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Liberal? Offen bis zum Exzess, beziehungsweise Exitus","https://www.tichyseinblick.de/kolumnen/herles-faellt-auf/liberal-offen/","standortlos","17. Februar 2024","Wolfgang Herles"
"1717595455-67","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Die Ampel will Demokratie und Gedankenfreiheit mit neuen Gesetzen aushebeln","https://www.tichyseinblick.de/meinungen/fdp-existenzberechtigung-kubicki-faeser-paus/","""Kampf gegen Rechts""","13. Februar 2024","Mario Thurnes"
"1717595455-68","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Die FDP muss die Ampel verlassen – am besten gestern","https://www.tichyseinblick.de/meinungen/fdp-muss-ampel-verlassen-lindner/","Liberale kämpfen um ein Comeback","12. Februar 2024","Mario Thurnes"
"1717595455-69","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Bloomberg: Deutschland ist keine Industriemacht mehr","https://www.tichyseinblick.de/wirtschaft/bloomberg-deutschland-ist-keine-industriemacht-mehr/","Deutschland abgehängt","11. Februar 2024","Josef Kraus"
"1717595455-70","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Familienministerin Roccella: „Wer eine Frau vergewaltigt, darf nicht in Italien bleiben“","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/familienministerin-roccella-dikussion-abschiebung-vergewaltigung-catania-italien/","Nach Catania: Diskussion über Abschiebungen","7. Februar 2024","Matthias Nikolaidis"
"1717595455-71","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Die Angst vor dem Machtverlust","https://www.tichyseinblick.de/meinungen/die-angst-vor-dem-machtverlust/","""Gegen Rechts""-Aufmärsche","29. Januar 2024","Klaus-Jürgen Gadamer"
"1717595455-72","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Weder Crash noch Neuanfang – einfach Gesetze streichen","https://www.tichyseinblick.de/tichys-einblick/reform-fuer-deutschland-gesetze-streichen/","Reformen für Deutschland","28. Januar 2024","Roland Tichy"
"1717595455-73","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Ampel will Demonstrationen als „Gehwegsbelästigung“ unter Strafe stellen","https://www.tichyseinblick.de/meinungen/ampel-gehsteigbelaestigung/","Grünen-Projekt: ""Gehsteigbelästigung""","25. Januar 2024","Mario Thurnes"
"1717595455-74","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Vor Angst flackert die Ampel als Funzel","https://www.tichyseinblick.de/meinungen/ampel-gruene-spd/","Wie lange noch?","21. Januar 2024","Gastautor"
"1717595455-75","https://www.tichyseinblick.de/page/5/?s=selbstbestimmung","Olaf Scholz: Mehr Respektlosigkeit für Dich","https://www.tichyseinblick.de/meinungen/scholz-respektlosigkeit-bauernproteste/","Der Kanzler schürt den Bauernzorn","13. Januar 2024","Marco Gallina"
"1717595463-76","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","FDP auf dem Holzweg: Lindners Zweiklassen-Gesellschaft","https://www.tichyseinblick.de/meinungen/fdp-auf-dem-holzweg/","Marktwirtschaftspartei ade","15. April 2024","Klaus-Rüdiger Mai"
"1717595463-77","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Volker Wissings Vorstoß zu Fahrverboten ist eine PR-Katastrophe","https://www.tichyseinblick.de/daili-es-sentials/volker-wissing-vorstoss-fahrverbote-pr-katastrophe/","Themen-Ökonomie","15. April 2024","Mario Thurnes"
"1717595463-78","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Tschüss, Realität – die Regierung will nicht mehr","https://www.tichyseinblick.de/meinungen/politik-realitaet-regierung-ampel/","Politische Fußnoten","14. April 2024","Alexander Wendt"
"1717595463-79","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Zugewanderte Tatverdächtige – deutsche Opfer","https://www.tichyseinblick.de/daili-es-sentials/pks-2023-zuwanderer-deutsche/","Kriminalität „unter Zuwanderern“","13. April 2024","Matthias Nikolaidis"
"1717595463-80","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","SPD, Grüne und FDP kriminalisieren Frauenrechtlerinnen","https://www.tichyseinblick.de/meinungen/selbstbestimmungsgesetz-frauenrechtlerinnen-kriminalisierung/","Selbstbestimmungsgesetz","12. April 2024","Mario Thurnes"
"1717595463-81","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Gerichte entscheiden künftig über das Geschlecht von Kindern","https://www.tichyseinblick.de/daili-es-sentials/selbstbestimmungsgesetz-bundestag-beschlossen-geschlecht/","Selbstbestimmungsgesetz","12. April 2024","Mario Thurnes"
"1717595463-82","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Marco Buschmanns Regeln führen die Quote für Frauen ins Absurde","https://www.tichyseinblick.de/daili-es-sentials/selbstbestimmungsgesetz-frauenquoten/","Selbstbestimmungsgesetz","11. April 2024","Mario Thurnes"
"1717595463-83","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Frauen wehren sich gegen SPD, Grüne und FDP","https://www.tichyseinblick.de/meinungen/frauen-wehren-sich-gegen-spd-gruene-und-fdp/","Selbstbestimmungsgesetz","11. April 2024","Mario Thurnes"
"1717595463-84","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","SPD, Grüne und FDP öffnen Männern Schutzräume für Frauen – und regieren in Familien hinein","https://www.tichyseinblick.de/daili-es-sentials/selbstbestimmungsgesetz-spd-gruene-fdp/","Selbstbestimmungsgesetz","10. April 2024","Mario Thurnes"
"1717595463-85","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","SPD-„Patientenbeauftragter“ will Patientinnen Vorsorgeangebot nehmen","https://www.tichyseinblick.de/gastbeitrag/spd-patientenbeauftragter-schwartze-igel-leistungen/","Selbstbestimmungsrecht","5. April 2024","Gastautor"
"1717595463-86","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","J.K. Rowling: „Freue mich darauf, festgenommen zu werden“","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/schottland-hassredegesetz-rowling/","Schottisches Hassredegesetz","3. April 2024","Matthias Nikolaidis"
"1717595463-87","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Nancy Faeser möchte Staatsbürgerkunde schon in Kindertagesstätten durchgesetzt sehen","https://www.tichyseinblick.de/meinungen/nancy-faeser-schulsozialarbeit/","Indoktrination von Kindesbeinen an:","24. März 2024","Klaus-Rüdiger Mai"
"1717595463-88","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Kriminalität in NRW: 35 Prozent der Tatverdächtigen ohne deutschen Pass","https://www.tichyseinblick.de/daili-es-sentials/nrw-kriminalitaet-tatverdaechtige-reul/","In Bayern sind es 40 Prozent","22. März 2024","Matthias Nikolaidis"
"1717595463-89","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Wie sich Linke und Rechte von Putin instrumentalisieren lassen","https://www.tichyseinblick.de/meinungen/wie-sich-linke-und-rechte-von-putin-instrumentalisieren-lassen/","Eine Klarstellung","17. März 2024","Josef Kraus"
"1717595463-90","https://www.tichyseinblick.de/page/4/?s=selbstbestimmung","Immer mehr Gesetze gegen „Hass“ – immer mehr rebellieren dagegen","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/hassrede-diskriminierung-grossbritannien-kanada-gleichheitsgesetz-polizei-gender-trudeau/","Kanada, EU, Großbritannien - bald auch hier?","10. März 2024","Matthias Nikolaidis"
"1717595470-91","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Nach sechs Monaten Abwarten: Radikale Pro-Hamas-Gruppe in Duisburg verboten","https://www.tichyseinblick.de/daili-es-sentials/pro-hamas-gruppe-duisburg-verboten-reul/","Razzia – Reul schlägt zu","16. Mai 2024","Matthias Nikolaidis"
"1717595470-92","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Verunsicherte Israelis zwischen trotziger Normalität und wachsenden Zukunftsängsten","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/israel-zwischen-normalitaet-und-zukunftsaengsten/","Israel feiert zum 76. Mal Unabhängigkeit","14. Mai 2024","Laszlo Trankovits"
"1717595470-93","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Zwei Drittel bewerten die Arbeit von Familienministerin Paus negativ","https://www.tichyseinblick.de/daili-es-sentials/familienstudie-beverfoerde-paus/","Familienstudie","14. Mai 2024","Redaktion"
